,RunId,iteration,Step,schedule_type,seed,payoff_type,Avg_Weight0,Ct_Weight0 > 0.5
3459,34,0,25,Random,18,pd,2.0611536181901984e-09,0
3460,34,0,26,Random,18,pd,9.261360211990458e-10,0
3461,34,0,27,Random,18,pd,4.1613973924924204e-10,0
3462,34,0,28,Random,18,pd,1.86983638007721e-10,0
3463,34,0,29,Random,18,pd,8.401716438152977e-11,0
3464,34,0,30,Random,18,pd,3.775134544136569e-11,0
3465,34,0,31,Random,18,pd,1.6962772941552872e-11,0
3466,34,0,32,Random,18,pd,7.621865194454782e-12,0
3467,34,0,33,Random,18,pd,3.4247247924798465e-12,0
3468,34,0,34,Random,18,pd,1.5388280433944376e-12,0
3469,34,0,35,Random,18,pd,6.914400106935396e-13,0
3470,34,0,36,Random,18,pd,3.10684023754247e-13,0
3471,34,0,37,Random,18,pd,1.3959933056128995e-13,0
3472,34,0,38,Random,18,pd,6.272602259256681e-14,0
3473,34,0,39,Random,18,pd,2.8184618754712456e-14,0
3474,34,0,40,Random,18,pd,1.266416554909396e-14,0
3475,34,0,41,Random,18,pd,5.6903763875834325e-15,0
3476,34,0,42,Random,18,pd,2.556850927669969e-15,0
3477,34,0,43,Random,18,pd,1.1488671787321057e-15,0
3478,34,0,44,Random,18,pd,5.162192993279722e-16,0
3479,34,0,45,Random,18,pd,2.319522830243557e-16,0
3480,34,0,46,Random,18,pd,1.0422287905595834e-16,0
3481,34,0,47,Random,18,pd,4.6830358283528235e-17,0
3482,34,0,48,Random,18,pd,2.104223637677609e-17,0
3483,34,0,49,Random,18,pd,9.454886273886517e-18,0
3484,34,0,50,Random,18,pd,4.248354255291565e-18,0
3485,34,0,51,Random,18,pd,1.908908616733149e-18,0
3486,34,0,52,Random,18,pd,8.577279313511439e-19,0
3487,34,0,53,Random,18,pd,3.8540200288841683e-19,0
3488,34,0,54,Random,18,pd,1.731722827265548e-19,0
3489,34,0,55,Random,18,pd,7.781132241133747e-20,0
3490,34,0,56,Random,18,pd,3.4962880895677416e-20,0
3491,34,0,57,Random,18,pd,1.570983505540853e-20,0
3492,34,0,58,Random,18,pd,7.058883911899128e-21,0
3493,34,0,59,Random,18,pd,3.1717609959573553e-21,0
3494,34,0,60,Random,18,pd,1.425164082740925e-21,0
3495,34,0,61,Random,18,pd,6.403675009950501e-22,0
3496,34,0,62,Random,18,pd,2.8773566587643973e-22,0
3497,34,0,63,Random,18,pd,1.292879686878396e-22,0
3498,34,0,64,Random,18,pd,5.809282904332675e-23,0
3499,34,0,65,Random,18,pd,2.6102790696676853e-23,0
3500,34,0,66,Random,18,pd,1.1728739904306459e-23,0
3501,34,0,67,Random,18,pd,5.27006255160234e-24,0
3502,34,0,68,Random,18,pd,2.367991747144441e-24,0
3503,34,0,69,Random,18,pd,1.0640072787825414e-24,0
3504,34,0,70,Random,18,pd,4.78089288388543e-25,0
3505,34,0,71,Random,18,pd,2.1481936470716363e-25,0
3506,34,0,72,Random,18,pd,9.652456261618944e-26,0
3507,34,0,73,Random,18,pd,4.337128173220029e-26,0
3508,34,0,74,Random,18,pd,1.948797309316573e-26,0
3509,34,0,75,Random,18,pd,8.756510762696443e-27,0
3510,34,0,76,Random,18,pd,3.934553910283695e-27,0
3511,34,0,77,Random,18,pd,1.7679090327711358e-27,0
3512,34,0,78,Random,18,pd,7.943727343485334e-28,0
3513,34,0,79,Random,18,pd,3.5693467784779136e-28,0
3514,34,0,80,Random,18,pd,1.6038108905486227e-28,0
3515,34,0,81,Random,18,pd,7.206386860901312e-29,0
3516,34,0,82,Random,18,pd,3.2380383432367424e-29,0
3517,34,0,83,Random,18,pd,1.4549444145384096e-29,0
3518,34,0,84,Random,18,pd,6.537486666326811e-30,0
3519,34,0,85,Random,18,pd,2.9374821117107734e-30,0
3520,34,0,86,Random,18,pd,1.3198957943678703e-30,0
3521,34,0,87,Random,18,pd,5.930674100259925e-31,0
3522,34,0,88,Random,18,pd,2.6648236499866263e-31,0
3523,34,0,89,Random,18,pd,1.1973824502035644e-31,0
3524,34,0,90,Random,18,pd,5.380186160021081e-32,0
3525,34,0,91,Random,18,pd,2.4174734740400845e-32,0
3526,34,0,92,Random,18,pd,1.0862408518712921e-32,0
3527,34,0,93,Random,18,pd,4.8807947675313584e-33,0
3528,34,0,94,Random,18,pd,2.1930824569636203e-33,0
3529,34,0,95,Random,18,pd,9.854154686111146e-34,0
3530,34,0,96,Random,18,pd,4.427757117361187e-34,0
3531,34,0,97,Random,18,pd,1.989519518906557e-34,0
3532,34,0,98,Random,18,pd,8.939487445212762e-35,0
3533,34,0,99,Random,18,pd,4.016770633496357e-35,0
3534,34,0,100,Random,18,pd,1.804851387845394e-35,0
3535,35,0,0,Random,18,sh,0.5,0
3536,35,0,1,Random,18,sh,0.4970463374744369,870
3537,35,0,2,Random,18,sh,0.49893008476150263,1014
3538,35,0,3,Random,18,sh,0.5014485938412558,1084
3539,35,0,4,Random,18,sh,0.5059716823531969,1165
3540,35,0,5,Random,18,sh,0.5086993012597034,1217
3541,35,0,6,Random,18,sh,0.5161774563178079,1229
3542,35,0,7,Random,18,sh,0.5187450527486512,1248
3543,35,0,8,Random,18,sh,0.523894654177877,1279
3544,35,0,9,Random,18,sh,0.5281579538739626,1284
3545,35,0,10,Random,18,sh,0.5314337436450728,1305
3546,35,0,11,Random,18,sh,0.5345956104895875,1327
3547,35,0,12,Random,18,sh,0.5384014157176322,1345
3548,35,0,13,Random,18,sh,0.5419869597887844,1354
3549,35,0,14,Random,18,sh,0.5445791787221685,1357
3550,35,0,15,Random,18,sh,0.5460264307501913,1364
3551,35,0,16,Random,18,sh,0.5486033892014132,1366
3552,35,0,17,Random,18,sh,0.5502118736397581,1368
3553,35,0,18,Random,18,sh,0.5517489036871865,1372
3554,35,0,19,Random,18,sh,0.5524925018985583,1369
3555,35,0,20,Random,18,sh,0.5536510631006605,1368
3556,35,0,21,Random,18,sh,0.5545585316563193,1368
3557,35,0,22,Random,18,sh,0.5553474636019103,1371
3558,35,0,23,Random,18,sh,0.5558298369431804,1374
3559,35,0,24,Random,18,sh,0.5570917297903195,1375
3560,35,0,25,Random,18,sh,0.5581561004445972,1381
3561,35,0,26,Random,18,sh,0.5589161078500223,1385
3562,35,0,27,Random,18,sh,0.5599115885004545,1387
3563,35,0,28,Random,18,sh,0.5610507402845853,1391
3564,35,0,29,Random,18,sh,0.5620532852094481,1397
3565,35,0,30,Random,18,sh,0.5625516198406727,1396
3566,35,0,31,Random,18,sh,0.5633536365862034,1400
3567,35,0,32,Random,18,sh,0.5640707361070652,1407
3568,35,0,33,Random,18,sh,0.5646922887487456,1406
3569,35,0,34,Random,18,sh,0.565506371969113,1407
3570,35,0,35,Random,18,sh,0.5662047004968228,1409
3571,35,0,36,Random,18,sh,0.5667726626593225,1410
3572,35,0,37,Random,18,sh,0.5672689955215046,1412
3573,35,0,38,Random,18,sh,0.567695796642099,1415
3574,35,0,39,Random,18,sh,0.5682231237622412,1415
3575,35,0,40,Random,18,sh,0.5686842851598415,1415
3576,35,0,41,Random,18,sh,0.5688192835006433,1413
3577,35,0,42,Random,18,sh,0.5690872327628419,1415
3578,35,0,43,Random,18,sh,0.5692980968222657,1416
3579,35,0,44,Random,18,sh,0.5695741362750829,1417
3580,35,0,45,Random,18,sh,0.5698736771326985,1418
3581,35,0,46,Random,18,sh,0.5702698469936617,1421
3582,35,0,47,Random,18,sh,0.5706018739116369,1420
3583,35,0,48,Random,18,sh,0.5708836002236786,1421
3584,35,0,49,Random,18,sh,0.5711241950163745,1421
3585,35,0,50,Random,18,sh,0.5712995881482623,1424
3586,35,0,51,Random,18,sh,0.5714211174320298,1426
3587,35,0,52,Random,18,sh,0.5715832874986447,1427
3588,35,0,53,Random,18,sh,0.5717629936667767,1428
3589,35,0,54,Random,18,sh,0.5719046325043645,1427
3590,35,0,55,Random,18,sh,0.5721486323044763,1430
3591,35,0,56,Random,18,sh,0.5723920813029315,1430
3592,35,0,57,Random,18,sh,0.5726096056688037,1430
3593,35,0,58,Random,18,sh,0.5727917515528851,1427
3594,35,0,59,Random,18,sh,0.5729115207873817,1429
3595,35,0,60,Random,18,sh,0.573017573873031,1429
3596,35,0,61,Random,18,sh,0.5731915951518064,1430
3597,35,0,62,Random,18,sh,0.5732904714201243,1430
3598,35,0,63,Random,18,sh,0.5734522451014613,1430
3599,35,0,64,Random,18,sh,0.5736420914856193,1431
3600,35,0,65,Random,18,sh,0.5737865797783126,1431
3601,35,0,66,Random,18,sh,0.5739439649965002,1432
3602,35,0,67,Random,18,sh,0.5740440890948671,1433
3603,35,0,68,Random,18,sh,0.5741889814273424,1434
3604,35,0,69,Random,18,sh,0.5743384159701989,1434
3605,35,0,70,Random,18,sh,0.5744666973422325,1434
3606,35,0,71,Random,18,sh,0.5746110018587574,1434
3607,35,0,72,Random,18,sh,0.574696782268515,1435
3608,35,0,73,Random,18,sh,0.5748154392005133,1435
3609,35,0,74,Random,18,sh,0.5749188930809649,1435
3610,35,0,75,Random,18,sh,0.5750494065973256,1434
3611,35,0,76,Random,18,sh,0.5751738483721718,1435
3612,35,0,77,Random,18,sh,0.5753310324433247,1435
3613,35,0,78,Random,18,sh,0.5754565765112521,1434
3614,35,0,79,Random,18,sh,0.5756330166966532,1436
3615,35,0,80,Random,18,sh,0.575772979152167,1435
3616,35,0,81,Random,18,sh,0.5758403627395065,1435
3617,35,0,82,Random,18,sh,0.5760436980532502,1435
3618,35,0,83,Random,18,sh,0.5761857109342192,1435
3619,35,0,84,Random,18,sh,0.5762926492474392,1435
3620,35,0,85,Random,18,sh,0.5764489070373872,1435
3621,35,0,86,Random,18,sh,0.5766078916714474,1437
3622,35,0,87,Random,18,sh,0.5767353324707921,1438
3623,35,0,88,Random,18,sh,0.5768494137171929,1438
3624,35,0,89,Random,18,sh,0.576973333175426,1438
3625,35,0,90,Random,18,sh,0.5771043968986738,1439
3626,35,0,91,Random,18,sh,0.5772401232595951,1439
3627,35,0,92,Random,18,sh,0.5773664410147854,1439
3628,35,0,93,Random,18,sh,0.5774716997543877,1440
3629,35,0,94,Random,18,sh,0.5776202270519123,1440
3630,35,0,95,Random,18,sh,0.5777647711754106,1440
3631,35,0,96,Random,18,sh,0.577899446282814,1442
3632,35,0,97,Random,18,sh,0.5779861058460476,1440
3633,35,0,98,Random,18,sh,0.5780800908821053,1439
3634,35,0,99,Random,18,sh,0.5781706309263983,1440
3635,35,0,100,Random,18,sh,0.5783069955136176,1441
3636,36,0,0,Random,19,pd,0.5,0
3637,36,0,1,Random,19,pd,0.3100255188723876,0
3638,36,0,2,Random,19,pd,0.16798161486607552,0
3639,36,0,3,Random,19,pd,0.08317269649392235,0
3640,36,0,4,Random,19,pd,0.03916572279676434,0
3641,36,0,5,Random,19,pd,0.017986209962091555,0
3642,36,0,6,Random,19,pd,0.008162571153159893,0
3643,36,0,7,Random,19,pd,0.003684239899435987,0
3644,36,0,8,Random,19,pd,0.001658801080174421,0
3645,36,0,9,Random,19,pd,0.0007460288338366966,0
3646,36,0,10,Random,19,pd,0.00033535013046647784,0
3647,36,0,11,Random,19,pd,0.00015071035805975735,0
3648,36,0,12,Random,19,pd,6.772414961977015e-05,0
3649,36,0,13,Random,19,pd,3.0431556900565306e-05,0
3650,36,0,14,Random,19,pd,1.3674009084599709e-05,0
3651,36,0,15,Random,19,pd,6.1441746022147105e-06,0
3652,36,0,16,Random,19,pd,2.7607649501930448e-06,0
3653,36,0,17,Random,19,pd,1.2404935411305765e-06,0
3654,36,0,18,Random,19,pd,5.573900585856082e-07,0
3655,36,0,19,Random,19,pd,2.504515745067547e-07,0
3656,36,0,20,Random,19,pd,1.1253516205509478e-07,0
3657,36,0,21,Random,19,pd,5.056531092650434e-08,0
3658,36,0,22,Random,19,pd,2.272045941151925e-08,0
3659,36,0,23,Random,19,pd,1.020896061937472e-08,0
3660,36,0,24,Random,19,pd,4.587181725605274e-09,0
3661,36,0,25,Random,19,pd,2.0611536181901984e-09,0
3662,36,0,26,Random,19,pd,9.261360211990458e-10,0
3663,36,0,27,Random,19,pd,4.1613973924924204e-10,0
3664,36,0,28,Random,19,pd,1.8698363800772104e-10,0
3665,36,0,29,Random,19,pd,8.401716438152977e-11,0
3666,36,0,30,Random,19,pd,3.775134544136569e-11,0
3667,36,0,31,Random,19,pd,1.6962772941552872e-11,0
3668,36,0,32,Random,19,pd,7.621865194454782e-12,0
3669,36,0,33,Random,19,pd,3.4247247924798457e-12,0
3670,36,0,34,Random,19,pd,1.538828043394438e-12,0
3671,36,0,35,Random,19,pd,6.914400106935396e-13,0
3672,36,0,36,Random,19,pd,3.10684023754247e-13,0
3673,36,0,37,Random,19,pd,1.3959933056128995e-13,0
3674,36,0,38,Random,19,pd,6.272602259256681e-14,0
3675,36,0,39,Random,19,pd,2.8184618754712456e-14,0
3676,36,0,40,Random,19,pd,1.266416554909396e-14,0
3677,36,0,41,Random,19,pd,5.6903763875834325e-15,0
3678,36,0,42,Random,19,pd,2.556850927669969e-15,0
3679,36,0,43,Random,19,pd,1.1488671787321057e-15,0
3680,36,0,44,Random,19,pd,5.162192993279722e-16,0
3681,36,0,45,Random,19,pd,2.319522830243557e-16,0
3682,36,0,46,Random,19,pd,1.0422287905595834e-16,0
3683,36,0,47,Random,19,pd,4.6830358283528235e-17,0
3684,36,0,48,Random,19,pd,2.104223637677609e-17,0
3685,36,0,49,Random,19,pd,9.454886273886517e-18,0
3686,36,0,50,Random,19,pd,4.248354255291565e-18,0
3687,36,0,51,Random,19,pd,1.908908616733149e-18,0
3688,36,0,52,Random,19,pd,8.577279313511439e-19,0
3689,36,0,53,Random,19,pd,3.8540200288841683e-19,0
3690,36,0,54,Random,19,pd,1.731722827265548e-19,0
3691,36,0,55,Random,19,pd,7.781132241133747e-20,0
3692,36,0,56,Random,19,pd,3.4962880895677416e-20,0
3693,36,0,57,Random,19,pd,1.5709835055408526e-20,0
3694,36,0,58,Random,19,pd,7.058883911899128e-21,0
3695,36,0,59,Random,19,pd,3.1717609959573553e-21,0
3696,36,0,60,Random,19,pd,1.425164082740925e-21,0
3697,36,0,61,Random,19,pd,6.403675009950501e-22,0
3698,36,0,62,Random,19,pd,2.8773566587643973e-22,0
3699,36,0,63,Random,19,pd,1.2928796868783963e-22,0
3700,36,0,64,Random,19,pd,5.809282904332675e-23,0
3701,36,0,65,Random,19,pd,2.6102790696676853e-23,0
3702,36,0,66,Random,19,pd,1.1728739904306459e-23,0
3703,36,0,67,Random,19,pd,5.270062551602341e-24,0
3704,36,0,68,Random,19,pd,2.367991747144441e-24,0
3705,36,0,69,Random,19,pd,1.0640072787825414e-24,0
3706,36,0,70,Random,19,pd,4.78089288388543e-25,0
3707,36,0,71,Random,19,pd,2.1481936470716363e-25,0
3708,36,0,72,Random,19,pd,9.652456261618944e-26,0
3709,36,0,73,Random,19,pd,4.337128173220029e-26,0
3710,36,0,74,Random,19,pd,1.948797309316573e-26,0
3711,36,0,75,Random,19,pd,8.756510762696443e-27,0
3712,36,0,76,Random,19,pd,3.934553910283694e-27,0
3713,36,0,77,Random,19,pd,1.7679090327711358e-27,0
3714,36,0,78,Random,19,pd,7.943727343485334e-28,0
3715,36,0,79,Random,19,pd,3.5693467784779136e-28,0
3716,36,0,80,Random,19,pd,1.6038108905486227e-28,0
3717,36,0,81,Random,19,pd,7.206386860901312e-29,0
3718,36,0,82,Random,19,pd,3.2380383432367424e-29,0
3719,36,0,83,Random,19,pd,1.4549444145384096e-29,0
3720,36,0,84,Random,19,pd,6.537486666326811e-30,0
3721,36,0,85,Random,19,pd,2.9374821117107734e-30,0
3722,36,0,86,Random,19,pd,1.3198957943678703e-30,0
3723,36,0,87,Random,19,pd,5.930674100259925e-31,0
3724,36,0,88,Random,19,pd,2.6648236499866263e-31,0
3725,36,0,89,Random,19,pd,1.1973824502035644e-31,0
3726,36,0,90,Random,19,pd,5.380186160021082e-32,0
3727,36,0,91,Random,19,pd,2.4174734740400845e-32,0
3728,36,0,92,Random,19,pd,1.0862408518712921e-32,0
3729,36,0,93,Random,19,pd,4.880794767531359e-33,0
3730,36,0,94,Random,19,pd,2.1930824569636206e-33,0
3731,36,0,95,Random,19,pd,9.854154686111146e-34,0
3732,36,0,96,Random,19,pd,4.427757117361187e-34,0
3733,36,0,97,Random,19,pd,1.989519518906557e-34,0
3734,36,0,98,Random,19,pd,8.939487445212762e-35,0
3735,36,0,99,Random,19,pd,4.016770633496357e-35,0
3736,36,0,100,Random,19,pd,1.804851387845394e-35,0
3737,38,0,0,Random,20,pd,0.5,0
3738,38,0,1,Random,20,pd,0.31002551887238755,0
3739,38,0,2,Random,20,pd,0.16798161486607552,0
3740,38,0,3,Random,20,pd,0.08317269649392235,0
3741,38,0,4,Random,20,pd,0.03916572279676434,0
3742,38,0,5,Random,20,pd,0.017986209962091555,0
3743,38,0,6,Random,20,pd,0.008162571153159893,0
3744,38,0,7,Random,20,pd,0.003684239899435986,0
3745,38,0,8,Random,20,pd,0.001658801080174421,0
3746,38,0,9,Random,20,pd,0.0007460288338366964,0
3747,38,0,10,Random,20,pd,0.00033535013046647784,0
3748,38,0,11,Random,20,pd,0.00015071035805975735,0
3749,38,0,12,Random,20,pd,6.772414961977014e-05,0
3750,38,0,13,Random,20,pd,3.0431556900565306e-05,0
3751,38,0,14,Random,20,pd,1.3674009084599709e-05,0
3752,38,0,15,Random,20,pd,6.1441746022147105e-06,0
3753,38,0,16,Random,20,pd,2.7607649501930448e-06,0
3754,38,0,17,Random,20,pd,1.2404935411305765e-06,0
3755,38,0,18,Random,20,pd,5.573900585856082e-07,0
3756,38,0,19,Random,20,pd,2.504515745067547e-07,0
3757,38,0,20,Random,20,pd,1.1253516205509476e-07,0
3758,38,0,21,Random,20,pd,5.056531092650434e-08,0
3759,38,0,22,Random,20,pd,2.272045941151925e-08,0
3760,38,0,23,Random,20,pd,1.020896061937472e-08,0
3761,38,0,24,Random,20,pd,4.587181725605274e-09,0
3762,38,0,25,Random,20,pd,2.0611536181901984e-09,0
3763,38,0,26,Random,20,pd,9.261360211990458e-10,0
3764,38,0,27,Random,20,pd,4.1613973924924204e-10,0
3765,38,0,28,Random,20,pd,1.8698363800772104e-10,0
3766,38,0,29,Random,20,pd,8.401716438152977e-11,0
3767,38,0,30,Random,20,pd,3.775134544136569e-11,0
3768,38,0,31,Random,20,pd,1.6962772941552872e-11,0
3769,38,0,32,Random,20,pd,7.621865194454781e-12,0
3770,38,0,33,Random,20,pd,3.4247247924798465e-12,0
3771,38,0,34,Random,20,pd,1.5388280433944376e-12,0
3772,38,0,35,Random,20,pd,6.914400106935397e-13,0
3773,38,0,36,Random,20,pd,3.10684023754247e-13,0
3774,38,0,37,Random,20,pd,1.3959933056128995e-13,0
3775,38,0,38,Random,20,pd,6.272602259256681e-14,0
3776,38,0,39,Random,20,pd,2.8184618754712456e-14,0
3777,38,0,40,Random,20,pd,1.266416554909396e-14,0
3778,38,0,41,Random,20,pd,5.6903763875834325e-15,0
3779,38,0,42,Random,20,pd,2.556850927669969e-15,0
3780,38,0,43,Random,20,pd,1.1488671787321057e-15,0
3781,38,0,44,Random,20,pd,5.162192993279722e-16,0
3782,38,0,45,Random,20,pd,2.3195228302435573e-16,0
3783,38,0,46,Random,20,pd,1.0422287905595834e-16,0
3784,38,0,47,Random,20,pd,4.6830358283528235e-17,0
3785,38,0,48,Random,20,pd,2.104223637677609e-17,0
3786,38,0,49,Random,20,pd,9.454886273886517e-18,0
3787,38,0,50,Random,20,pd,4.248354255291565e-18,0
3788,38,0,51,Random,20,pd,1.908908616733149e-18,0
3789,38,0,52,Random,20,pd,8.577279313511439e-19,0
3790,38,0,53,Random,20,pd,3.8540200288841683e-19,0
3791,38,0,54,Random,20,pd,1.731722827265548e-19,0
3792,38,0,55,Random,20,pd,7.781132241133747e-20,0
3793,38,0,56,Random,20,pd,3.4962880895677416e-20,0
3794,38,0,57,Random,20,pd,1.5709835055408526e-20,0
3795,38,0,58,Random,20,pd,7.058883911899128e-21,0
3796,38,0,59,Random,20,pd,3.1717609959573553e-21,0
3797,38,0,60,Random,20,pd,1.425164082740925e-21,0
3798,38,0,61,Random,20,pd,6.403675009950501e-22,0
3799,38,0,62,Random,20,pd,2.8773566587643973e-22,0
3800,38,0,63,Random,20,pd,1.2928796868783965e-22,0
3801,38,0,64,Random,20,pd,5.809282904332675e-23,0
3802,38,0,65,Random,20,pd,2.6102790696676853e-23,0
3803,38,0,66,Random,20,pd,1.1728739904306459e-23,0
3804,38,0,67,Random,20,pd,5.270062551602341e-24,0
3805,38,0,68,Random,20,pd,2.367991747144441e-24,0
3806,38,0,69,Random,20,pd,1.0640072787825414e-24,0
3807,38,0,70,Random,20,pd,4.78089288388543e-25,0
3808,38,0,71,Random,20,pd,2.1481936470716363e-25,0
3809,38,0,72,Random,20,pd,9.652456261618944e-26,0
3810,38,0,73,Random,20,pd,4.337128173220029e-26,0
3811,38,0,74,Random,20,pd,1.948797309316573e-26,0
3812,38,0,75,Random,20,pd,8.756510762696443e-27,0
3813,38,0,76,Random,20,pd,3.934553910283695e-27,0
3814,38,0,77,Random,20,pd,1.7679090327711358e-27,0
3815,38,0,78,Random,20,pd,7.943727343485334e-28,0
3816,38,0,79,Random,20,pd,3.5693467784779136e-28,0
3817,38,0,80,Random,20,pd,1.6038108905486227e-28,0
3818,38,0,81,Random,20,pd,7.206386860901313e-29,0
3819,38,0,82,Random,20,pd,3.238038343236743e-29,0
3820,38,0,83,Random,20,pd,1.4549444145384096e-29,0
3821,38,0,84,Random,20,pd,6.537486666326811e-30,0
3822,38,0,85,Random,20,pd,2.9374821117107734e-30,0
3823,38,0,86,Random,20,pd,1.3198957943678703e-30,0
3824,38,0,87,Random,20,pd,5.930674100259925e-31,0
3825,38,0,88,Random,20,pd,2.6648236499866263e-31,0
3826,38,0,89,Random,20,pd,1.1973824502035644e-31,0
3827,38,0,90,Random,20,pd,5.380186160021082e-32,0
3828,38,0,91,Random,20,pd,2.4174734740400845e-32,0
3829,38,0,92,Random,20,pd,1.0862408518712921e-32,0
3830,38,0,93,Random,20,pd,4.8807947675313584e-33,0
3831,38,0,94,Random,20,pd,2.1930824569636206e-33,0
3832,38,0,95,Random,20,pd,9.85415468611115e-34,0
3833,38,0,96,Random,20,pd,4.427757117361187e-34,0
3834,38,0,97,Random,20,pd,1.989519518906557e-34,0
3835,38,0,98,Random,20,pd,8.939487445212762e-35,0
3836,38,0,99,Random,20,pd,4.016770633496357e-35,0
3837,38,0,100,Random,20,pd,1.804851387845394e-35,0
3838,37,0,0,Random,19,sh,0.5,0
3839,37,0,1,Random,19,sh,0.49673733177328994,858
3840,37,0,2,Random,19,sh,0.494823834270696,978
3841,37,0,3,Random,19,sh,0.497817172317488,1082
3842,37,0,4,Random,19,sh,0.500887175164227,1141
3843,37,0,5,Random,19,sh,0.4991152357999995,1158
3844,37,0,6,Random,19,sh,0.49575019581558155,1154
3845,37,0,7,Random,19,sh,0.49067854922845233,1158
3846,37,0,8,Random,19,sh,0.49098150609981933,1178
3847,37,0,9,Random,19,sh,0.48871347667646897,1188
3848,37,0,10,Random,19,sh,0.4874106862818029,1196
3849,37,0,11,Random,19,sh,0.4887070511999212,1188
3850,37,0,12,Random,19,sh,0.48895772875867877,1196
3851,37,0,13,Random,19,sh,0.48954642057852144,1192
3852,37,0,14,Random,19,sh,0.48851891962204425,1195
3853,37,0,15,Random,19,sh,0.4879946650522932,1199
3854,37,0,16,Random,19,sh,0.48668388594019796,1194
3855,37,0,17,Random,19,sh,0.48589316233329316,1187
3856,37,0,18,Random,19,sh,0.485896048173063,1185
3857,37,0,19,Random,19,sh,0.4856557749926336,1192
3858,37,0,20,Random,19,sh,0.48511246719630197,1190
3859,37,0,21,Random,19,sh,0.48466078822012604,1194
3860,37,0,22,Random,19,sh,0.48427633610324367,1196
3861,37,0,23,Random,19,sh,0.4841851291077344,1197
3862,37,0,24,Random,19,sh,0.4843593047846056,1200
3863,37,0,25,Random,19,sh,0.48421293053908004,1202
3864,37,0,26,Random,19,sh,0.4842601621051931,1201
3865,37,0,27,Random,19,sh,0.4844454339390057,1204
3866,37,0,28,Random,19,sh,0.4845226190231711,1203
3867,37,0,29,Random,19,sh,0.48465510618227453,1202
3868,37,0,30,Random,19,sh,0.48471664566619566,1203
3869,37,0,31,Random,19,sh,0.4848295738557973,1203
3870,37,0,32,Random,19,sh,0.48470490528439203,1204
3871,37,0,33,Random,19,sh,0.4848109418286427,1205
3872,37,0,34,Random,19,sh,0.4847525666497645,1208
3873,37,0,35,Random,19,sh,0.4847285229395961,1209
3874,37,0,36,Random,19,sh,0.4847362858869892,1210
3875,37,0,37,Random,19,sh,0.4848508111870438,1210
3876,37,0,38,Random,19,sh,0.4849910044137451,1209
3877,37,0,39,Random,19,sh,0.4849878492127491,1210
3878,37,0,40,Random,19,sh,0.48505153289322345,1210
3879,37,0,41,Random,19,sh,0.4851336391656375,1211
3880,37,0,42,Random,19,sh,0.48509535314266083,1210
3881,37,0,43,Random,19,sh,0.48500272356454405,1214
3882,37,0,44,Random,19,sh,0.48500491830806586,1211
3883,37,0,45,Random,19,sh,0.48511688546922177,1213
3884,37,0,46,Random,19,sh,0.4853084755660995,1214
3885,37,0,47,Random,19,sh,0.4854383163071336,1215
3886,37,0,48,Random,19,sh,0.4856137343998154,1214
3887,37,0,49,Random,19,sh,0.4856670196458777,1214
3888,37,0,50,Random,19,sh,0.4856062016415869,1215
3889,37,0,51,Random,19,sh,0.4854228639009584,1214
3890,37,0,52,Random,19,sh,0.4852750982736291,1212
3891,37,0,53,Random,19,sh,0.4850542624871319,1211
3892,37,0,54,Random,19,sh,0.4848847289734561,1213
3893,37,0,55,Random,19,sh,0.48475413025681763,1214
3894,37,0,56,Random,19,sh,0.48454824027446247,1213
3895,37,0,57,Random,19,sh,0.4843510242422421,1213
3896,37,0,58,Random,19,sh,0.48424051130086393,1214
3897,37,0,59,Random,19,sh,0.48411567103311937,1212
3898,37,0,60,Random,19,sh,0.4839800815014713,1211
3899,37,0,61,Random,19,sh,0.48385328789005927,1211
3900,37,0,62,Random,19,sh,0.4837588493501269,1209
3901,37,0,63,Random,19,sh,0.48368050751649727,1210
3902,37,0,64,Random,19,sh,0.4836835169474477,1210
3903,37,0,65,Random,19,sh,0.48371079132474276,1211
3904,37,0,66,Random,19,sh,0.483764779821372,1211
3905,37,0,67,Random,19,sh,0.4838269581143834,1211
3906,37,0,68,Random,19,sh,0.4838792372234848,1213
3907,37,0,69,Random,19,sh,0.4839859079261527,1214
3908,37,0,70,Random,19,sh,0.48400312370428944,1214
3909,37,0,71,Random,19,sh,0.4839750207831271,1213
3910,37,0,72,Random,19,sh,0.4839762583266185,1214
3911,37,0,73,Random,19,sh,0.4839522086100738,1214
3912,37,0,74,Random,19,sh,0.48395129433892636,1214
3913,37,0,75,Random,19,sh,0.4839466544500763,1215
3914,37,0,76,Random,19,sh,0.48388306147031046,1215
3915,37,0,77,Random,19,sh,0.4838733095929307,1215
3916,37,0,78,Random,19,sh,0.4838547046680469,1215
3917,37,0,79,Random,19,sh,0.48383958667420257,1216
3918,37,0,80,Random,19,sh,0.4838017909460411,1216
3919,37,0,81,Random,19,sh,0.4837930749878222,1216
3920,37,0,82,Random,19,sh,0.4837713586549355,1215
3921,37,0,83,Random,19,sh,0.483730111837757,1214
3922,37,0,84,Random,19,sh,0.4836770185516058,1213
3923,37,0,85,Random,19,sh,0.4836534361758093,1212
3924,37,0,86,Random,19,sh,0.4836221356304286,1211
3925,37,0,87,Random,19,sh,0.48363192678999356,1211
3926,37,0,88,Random,19,sh,0.48362258748193754,1211
3927,37,0,89,Random,19,sh,0.48360477506848903,1211
3928,37,0,90,Random,19,sh,0.4836130428591845,1211
